gb|PP824536.1|	327798	Paranthias furcifer	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Serranoidei;Serranidae;Epinephelinae;Epinephelini;Paranthias;Paranthias furcifer	Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paranthias;Paranthias furcifer
gb|MZ605538.1|	1435198	Carangoides oblongus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangiformes;Carangidae;Carangoides;Carangoides oblongus	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Carangoides;Carangoides oblongus
gb|MZ598007.1|	753639	Sargocentron tiereoides	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Holocentrimorphaceae;Holocentriformes;Holocentridae;Holocentrinae;Sargocentron;Sargocentron tiereoides	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron tiereoides
gb|MZ598036.1|	109741	Pygoplites diacanthus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Eupercaria incertae sedis;Pomacanthidae;Pygoplites;Pygoplites diacanthus	Eukaryota;Chordata;Actinopteri;;Pomacanthidae;Pygoplites;Pygoplites diacanthus
gb|MW363861.1|	1563990	Pachyurus adspersus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Eupercaria incertae sedis;Sciaenidae;Pachyurus;Pachyurus adspersus	Eukaryota;Chordata;Actinopteri;;Sciaenidae;Pachyurus;Pachyurus adspersus
gb|MW363862.1|	28805	Centropomus parallelus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangaria incertae sedis;Centropomidae;Centropomus;Centropomus parallelus	Eukaryota;Chordata;Actinopteri;;Centropomidae;Centropomus;Centropomus parallelus
gb|MW363863.1|	666523	Bairdiella ronchus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Eupercaria incertae sedis;Sciaenidae;Bairdiella;Bairdiella ronchus	Eukaryota;Chordata;Actinopteri;;Sciaenidae;Bairdiella;Bairdiella ronchus
gb|MW363864.1|	28806	Centropomus undecimalis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangaria incertae sedis;Centropomidae;Centropomus;Centropomus undecimalis	Eukaryota;Chordata;Actinopteri;;Centropomidae;Centropomus;Centropomus undecimalis
gb|MW363866.1|	2795243	Pomadasys ramosus	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Lutjaniformes;Haemulidae;Pomadasys;Pomadasys ramosus	Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Pomadasys;Pomadasys ramosus
gb|MT497785.1|	349646	Pseudocaranx dentex	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangiformes;Carangidae;Pseudocaranx;Pseudocaranx dentex	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Pseudocaranx;Pseudocaranx dentex
gb|MT497795.1|	126330	Coris julis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Labriformes;Labridae;Coris;Coris julis	Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Coris;Coris julis
gb|EU741761.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741762.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741763.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741764.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741765.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741766.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741767.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741768.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741769.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|EU741770.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|KC748077.1|	2607498	Icelus toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Cottales;Cottidae;Icelus;Icelus toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Cottidae;Icelus;Icelus toyamensis
dbj|LC514621.1|	181467	Petroschmidtia toyamensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Perciformes;Cottioidei;Zoarcales;Zoarcidae;Lycodinae;Petroschmidtia;Petroschmidtia toyamensis	Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Petroschmidtia;Petroschmidtia toyamensis
gb|MH085731.1|	8236	Thunnus albacares	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Pelagiaria;Scombriformes;Scombridae;Scombrinae;Thunnini;Thunnus;Thunnus albacares	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus albacares
gb|MK902834.1|	882189	Sufflamen verres	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Eupercaria;Tetraodontiformes;Balistoidea;Balistidae;Sufflamen;Sufflamen verres	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Balistidae;Sufflamen;Sufflamen verres
gb|MK902892.1|	8236	Thunnus albacares	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Pelagiaria;Scombriformes;Scombridae;Scombrinae;Thunnini;Thunnus;Thunnus albacares	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus albacares
gb|MK902898.1|	8236	Thunnus albacares	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Pelagiaria;Scombriformes;Scombridae;Scombrinae;Thunnini;Thunnus;Thunnus albacares	Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;Thunnus albacares
gb|MH085704.1|	1218178	Alepes melanoptera	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Carangaria;Carangiformes;Carangidae;Alepes;Alepes melanoptera	Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Alepes;Alepes melanoptera
gb|MH085645.1|	47709	Sargocentron diadema	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Holocentrimorphaceae;Holocentriformes;Holocentridae;Holocentrinae;Sargocentron;Sargocentron diadema	Eukaryota;Chordata;Actinopteri;Holocentriformes;Holocentridae;Sargocentron;Sargocentron diadema
gb|EU848470.1|	154954	Genypterus blacodes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus blacodes	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus blacodes
gb|GQ324565.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|GU018117.1|	154954	Genypterus blacodes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus blacodes	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus blacodes
gb|HM211187.1|	154954	Genypterus blacodes	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus blacodes	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus blacodes
gb|HQ641676.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|HQ641677.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|HQ641678.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|HQ641679.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|GU946612.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|GU946613.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|GU946614.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|GU946615.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
gb|GU946616.1|	661088	Genypterus capensis	cellular organisms;Eukaryota;Opisthokonta;Metazoa;Eumetazoa;Bilateria;Deuterostomia;Chordata;Craniata;Vertebrata;Gnathostomata;Teleostomi;Euteleostomi;Actinopterygii;Actinopteri;Neopterygii;Teleostei;Osteoglossocephalai;Clupeocephala;Euteleosteomorpha;Neoteleostei;Eurypterygia;Ctenosquamata;Acanthomorphata;Euacanthomorphacea;Percomorphaceae;Ophidiaria;Ophidiiformes;Ophidioidei;Ophidiidae;Ophidiinae;Genypterus;Genypterus capensis	Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Genypterus;Genypterus capensis
