ON417517.1	Anas crecca
ON417516.1	Anas crecca
ON417515.1	Anas crecca
ON417514.1	Anas crecca
ON417513.1	Anas crecca
ON417512.1	Anas crecca
ON417511.1	Anas crecca
ON417510.1	Anas crecca
ON417509.1	Anas crecca
ON417508.1	Anas crecca
ON417507.1	Anas crecca
ON417506.1	Anas crecca
ON417505.1	Anas crecca
ON417504.1	Anas crecca
ON417503.1	Anas crecca
ON417502.1	Anas crecca
ON417501.1	Anas crecca
ON417500.1	Anas crecca
ON417499.1	Anas crecca
ON417498.1	Anas crecca
ON417497.1	Anas crecca
ON417496.1	Anas crecca
ON417495.1	Anas crecca
ON417494.1	Anas crecca
ON417493.1	Anas crecca
ON417492.1	Anas crecca
ON417491.1	Anas crecca
ON417490.1	Anas crecca
ON417489.1	Anas crecca
ON417488.1	Anas crecca
ON417487.1	Anas crecca
ON417486.1	Anas crecca
ON417485.1	Anas crecca
ON417484.1	Anas crecca
ON417483.1	Anas crecca
ON417482.1	Anas crecca
ON417481.1	Anas crecca
ON417480.1	Anas crecca
ON417479.1	Anas crecca
ON417478.1	Anas crecca
ON417477.1	Anas crecca
ON417476.1	Anas crecca
ON417475.1	Anas crecca
LC458182.2	Eleutherochir mccaddeni
LC589588.2	Rhinogobius fluviatilis
LC579317.2	Sueviota lachneri
LC552525.2	Mangarinus waterousi
LC496231.2	Rhinogobius fluviatilis
LC146191.2	Neobythites bimaculatus
LC705337.1	Bathytoshia lata
LC681790.1	Hime formosanus
LC020922.1	Encrasicholina heteroloba
XM_048056923.1	Anser cygnoides
XM_048050506.1	Anser cygnoides
XM_048049851.1	Anser cygnoides
XM_048047461.1	Anser cygnoides
XM_048047460.1	Anser cygnoides
XM_013191758.2	Anser cygnoides
XM_048045671.1	Anser cygnoides
XM_048078724.1	Anser cygnoides
XM_048073245.1	Anser cygnoides
XM_048067938.1	Anser cygnoides
XM_048065832.1	Anser cygnoides
XM_013181388.2	Anser cygnoides
XM_048065831.1	Anser cygnoides
XM_048064448.1	Anser cygnoides
XM_048064258.1	Anser cygnoides
XM_048061223.1	Anser cygnoides
XM_048078154.1	Anser cygnoides
XM_048078151.1	Anser cygnoides
ON364131.1	Typhlias pearsei
ON364120.1	Ophisternon infernale
ON243866.1	Pogonias cromis
LC706439.1	Priacanthus sagittarius
LC706438.1	Priacanthus sagittarius
LC706437.1	Priacanthus sagittarius
XM_047595120.1	Mugil cephalus
XM_047594698.1	Mugil cephalus
XM_047593739.1	Mugil cephalus
XM_047593738.1	Mugil cephalus
XM_047591507.1	Mugil cephalus
XM_047583158.1	Mugil cephalus
XM_047576818.1	Mugil cephalus
XM_047575892.1	Mugil cephalus
XM_047575891.1	Mugil cephalus
XM_047575843.1	Mugil cephalus
XM_047571834.1	Mugil cephalus
XM_047571833.1	Mugil cephalus
XM_047579514.1	Mugil cephalus
XM_047575841.1	Mugil cephalus
XM_047611697.1	Mugil cephalus
XM_047606776.1	Mugil cephalus
XM_047606775.1	Mugil cephalus
XM_047606566.1	Mugil cephalus
XM_047606565.1	Mugil cephalus
XR_007114292.1	Mugil cephalus
XM_047606563.1	Mugil cephalus
XM_047605704.1	Mugil cephalus
XM_047601943.1	Mugil cephalus
XM_047601942.1	Mugil cephalus
XM_047598846.1	Mugil cephalus
XM_047597367.1	Mugil cephalus
XM_047602032.1	Mugil cephalus
XM_047602023.1	Mugil cephalus
XM_035165213.2	Hippoglossus stenolepis
XM_035160098.2	Hippoglossus stenolepis
XM_035160097.2	Hippoglossus stenolepis
XM_035155865.2	Hippoglossus stenolepis
XM_047339696.1	Hippoglossus stenolepis
XM_047339695.1	Hippoglossus stenolepis
XM_047339694.1	Hippoglossus stenolepis
XM_047339604.1	Hippoglossus stenolepis
XM_035149919.2	Hippoglossus stenolepis
XM_047338496.1	Hippoglossus stenolepis
XM_035147118.2	Hippoglossus stenolepis
XM_035178817.2	Hippoglossus stenolepis
XM_035178455.2	Hippoglossus stenolepis
XM_035174447.2	Hippoglossus stenolepis
XM_035168941.2	Hippoglossus stenolepis
XM_035168776.2	Hippoglossus stenolepis
XM_035163102.1	Hippoglossus stenolepis
XM_035154941.1	Hippoglossus stenolepis
XM_035152693.1	Hippoglossus stenolepis
XM_035147975.1	Hippoglossus stenolepis
XM_035182739.1	Hippoglossus stenolepis
XM_035180231.1	Hippoglossus stenolepis
XM_035180230.1	Hippoglossus stenolepis
XM_035179133.1	Hippoglossus stenolepis
MZ188965.1	Canthigaster amboinensis
MZ286342.1	Tylosurus crocodilus
MZ286341.1	Neoniphon sammara
MZ286340.1	Saurida nebulosa
MZ286339.1	Gymnothorax undulatus
MZ286338.1	Scomberoides lysan
MZ286336.1	Myripristis vittata
MZ286335.1	Forcipiger flavissimus
MZ286334.1	Ostracion whitleyi
MZ286333.1	Gymnothorax fimbriatus
MZ286332.1	Gymnura altavela
ON000831.1	Stethojulis bandanensis
ON000827.1	Epibulus insidiator
ON000825.1	Cheilio inermis
LC519405.2	Lutjanus gibbus
LC499281.2	Lutjanus stellatus
LC385213.2	Gymnothorax reevesii
LC278089.2	Lutjanus rivulatus
AB972218.2	Lutjanus stellatus
LC700335.1	Ocynectes modestus
LC700334.1	Choerodon azurio
LC579154.1	Iniistius verrens
LC340229.1	Eleotris acanthopomus
LC020923.1	Encrasicholina pseudoheteroloba
MZ005792.1	Clupeonella cultriventris
MZ005791.1	Clupeonella cultriventris
MZ005786.1	Clupeonella cultriventris
MZ005785.1	Clupeonella cultriventris
MZ005783.1	Clupeonella cultriventris
MZ005782.1	Neogobius melanostomus
MZ005781.1	Knipowitschia longecaudata
MZ005780.1	Knipowitschia longecaudata
MZ005778.1	Clupeonella cultriventris
MZ005777.1	Sprattus sprattus
MZ005776.1	Sprattus sprattus
MZ005775.1	Sprattus sprattus
MZ005774.1	Clupeonella cultriventris
MZ005773.1	Clupeonella cultriventris
MZ005767.1	Neogobius melanostomus
MZ005766.1	Ponticola gorlap
MZ005764.1	Clupeonella cultriventris
MZ005763.1	Clupea pallasii
MZ005760.1	Clupeonella cultriventris
MZ005759.1	Clupeonella cultriventris
MZ005751.1	Clupeonella cultriventris
MZ005750.1	Clupeonella cultriventris
MZ005749.1	Benthophilus stellatus
MZ005745.1	Syngnathus abaster
MZ005744.1	Benthophilus stellatus
MZ005743.1	Proterorhinus semipellucidus
MZ005742.1	Proterorhinus semipellucidus
MZ005741.1	Ponticola gorlap
MZ005740.1	Neogobius melanostomus
MZ005739.1	Proterorhinus semipellucidus
MZ005738.1	Proterorhinus semipellucidus
MZ005737.1	Proterorhinus semipellucidus
MZ005736.1	Benthophilus stellatus
MZ005735.1	Benthophilus stellatus
MZ005734.1	Ponticola gorlap
MZ005733.1	Neogobius fluviatilis
MZ005732.1	Neogobius fluviatilis
MZ005731.1	Neogobius fluviatilis
MZ005730.1	Ponticola gorlap
MZ005729.1	Syngnathus abaster
MZ005728.1	Syngnathus abaster
MZ005727.1	Syngnathus abaster
MZ005726.1	Syngnathus abaster
MZ005723.1	Ponticola syrman
MZ005722.1	Neogobius melanostomus
MZ005721.1	Neogobius melanostomus
MZ005720.1	Neogobius melanostomus
MZ005719.1	Clupeonella cultriventris
MZ005718.1	Clupeonella cultriventris
MZ005717.1	Sprattus sprattus
MZ005714.1	Clupeonella cultriventris
MZ005713.1	Clupeonella cultriventris
MZ005712.1	Clupeonella cultriventris
MZ005711.1	Clupeonella cultriventris
MZ005710.1	Clupeonella cultriventris
MZ005709.1	Clupeonella cultriventris
MZ005708.1	Clupeonella cultriventris
LC698779.1	Chelonodontops patoca
LC698778.1	Lutjanus argentimaculatus
LC698772.1	Pterois lunulata
LC698770.1	Doederleinia berycoides
LC698769.1	Glyptocephalus kitaharae
LC698768.1	Pseudogobius masago
LC698767.1	Symbolophorus californiensis
LC685937.1	Brama pauciradiata
LC277908.1	Ocynectes maschalis
MW665128.1	Micrurus helleri
MW665127.1	Micrurus helleri
MW665126.1	Micrurus helleri
MW665125.1	Micrurus helleri
MW665124.1	Micrurus helleri
MW665123.1	Micrurus helleri
MW665122.1	Micrurus filiformis
MW665121.1	Micrurus filiformis
LC689123.1	Chaunax abei
LC689122.1	Chlorophthalmus albatrossis
LC689121.1	Luciogobius martellii
LC689120.1	Hippichthys penicillus
LC689124.1	Diaphus theta
LC689125.1	Inimicus japonicus
MW995387.1	Zoarces viviparus
MW995386.1	Trachipterus arcticus
MW995385.1	Symphodus melops
MW995384.1	Solea solea
MW995381.1	Schedophilus medusophagus
MW995379.1	Rajella lintea
MW995378.1	Pomatoschistus pictus
MW995377.1	Pomatoschistus microps
MW995376.1	Polyprion americanus
MW995375.1	Pleuronectes platessa
MW995374.1	Platichthys flesus
MW995373.1	Platichthys flesus
MW995369.1	Nerophis ophidion
MW995368.1	Nerophis ophidion
MW995367.1	Nerophis lumbriciformis
MW995366.1	Myoxocephalus scorpius
MW995363.1	Microstomus kitt
MW995362.1	Lycodes vahlii
MW995361.1	Lycenchelys sarsii
MW995360.1	Liparis montagui
MW995359.1	Liparis liparis
MW995358.1	Limanda limanda
MW995354.1	Hyperoplus lanceolatus
MW995353.1	Hyperoplus lanceolatus
MW995352.1	Hippocampus guttulatus
MW995351.1	Gymnammodytes semisquamatus
MW995350.1	Galeorhinus galeus
MW995349.1	Eutrigla gurnardus
MW995348.1	Entelurus aequoreus
MW995347.1	Enchelyopus cimbrius
MW995346.1	Dipturus intermedius
MW995345.1	Dipturus batis
MW995343.1	Conger conger
MW995341.1	Chelidonichthys lucerna
MW995340.1	Chelidonichthys cuculus
MW995339.1	Centrolophus niger
MW995338.1	Callionymus reticulatus
MW995337.1	Buglossidium luteum
MW995336.1	Belone belone
MW995335.1	Belone belone
MW995334.1	Atherina presbyter
MW995333.1	Ammodytes tobianus
MW995332.1	Ammodytes marinus
LC685943.1	Rhinobatos hynnicephalus
LC685941.1	Microcanthus strigatus
LC685940.1	Kareius bicoloratus
LC685939.1	Rexea prometheoides
LC685934.1	Epigonus atherinoides
LC685933.1	Neoniphon argenteus
LC685932.1	Symphurus orientalis
LC685931.1	Symphurus orientalis
LC685930.1	Hymenocephalus striatissimus
LC685929.1	Diaphus suborbitalis
LC685928.1	Pseudorhombus pentophthalmus
LC685927.1	Pennahia argentata
LC278012.1	Abantennarius coccineus
LC021220.1	Abantennarius coccineus
LC021219.1	Abantennarius coccineus
MZ790576.1	Protoblepharus apatani
MZ790575.1	Ablepharus pannonicus
MZ790574.1	Ablepharus nepalensis
MZ790573.1	Ablepharus sikimmensis
MZ790572.1	Ablepharus sikimmensis
MZ790571.1	Ablepharus sikimmensis
MZ790570.1	Ablepharus mahabharatus
MZ790569.1	Ablepharus ladacensis
MZ790568.1	Ablepharus deserti
MZ790567.1	Ablepharus eremchenkoi
MZ790566.1	Ablepharus alaicus
MZ790565.1	Ablepharus kitaibelii
MZ790564.1	Ablepharus mahabharatus
LC474254.3	Trimma marinae
LC672462.1	Eleotris acanthopomus
LC069781.3	Suruga fundicola
LC458172.2	Enchelyurus flavipes
LC458090.2	Pontinus macrocephalus
LC421730.2	Pherallodus indicus
LC146182.2	Benthosema pterotum
LC499265.2	Hoplolatilus marcosi
LC499264.2	Hoplolatilus starcki
LC579327.2	Neoepinnula minetomai
LC104671.1	Bothrocara zestum
OM509567.1	Entelurus aequoreus
OM509566.1	Leucoraja naevus
OM509565.1	Leucoraja fullonica
OM509564.1	Raja brachyura
OM509563.1	Raja undulata
OM509562.1	Raja clavata
OM509561.1	Raja microocellata
OM509560.1	Buglossidium luteum
OM509559.1	Raja montagui
OM509557.1	Alosa fallax
OM509556.1	Arnoglossus imperialis
OM509555.1	Anguilla anguilla
OM509554.1	Labrus bergylta
OM509553.1	Lipophrys pholis
OM509552.1	Hyperoplus immaculatus
OM509551.1	Symphodus bailloni
OM509550.1	Coryphoblennius galerita
OM509549.1	Engraulis encrasicolus
OM509547.1	Aphia minuta
OM509546.1	Chelidonichthys lucerna
OM509545.1	Gobius cobitis
OM509544.1	Tripterygion delaisi
OM509543.1	Centrolabrus exoletus
OM509541.1	Gobius niger
OM509539.1	Nerophis lumbriciformis
OM509537.1	Atherina presbyter
OM509536.1	Hippocampus hippocampus
OM509535.1	Taurulus bubalis
OM509534.1	Syngnathus typhle
OM509532.1	Merluccius merluccius
OM509531.1	Nerophis ophidion
OM509530.1	Lepadogaster lepadogaster
OM509529.1	Syngnathus acus
OM509528.1	Syngnathus rostellatus
LC681905.1	Cottus pollux
LC681904.1	Luciogobius pallidus
LC681903.1	Luciogobius pallidus
LC681887.1	Cottus pollux
LC681798.1	Fistularia petimba
LC681796.1	Ophichthus exourus
LC681795.1	Decapterus tabl
LC681794.1	Promethichthys prometheus
LC681793.1	Lophiodes insidiator
LC681792.1	Lophiodes insidiator
LC681791.1	Psammogobius biocellatus
LC681789.1	Hime japonica
LC681788.1	Fistularia commersonii
LC681787.1	Synodus variegatus
LC681786.1	Sphyraena pinguis
LC681785.1	Siganus fuscescens
LC681784.1	Japonolaeops gracilis
LC681783.1	Arnoglossus yamanakai
LC681782.1	Taeniopsetta ocellata
LC681781.1	Eleotris fusca
LC681780.1	Eleotris acanthopomus
LC681779.1	Eleotris melanosoma
LC681778.1	Eleotris fusca
LC681777.1	Eleotris oxycephala
LC681776.1	Stethojulis terina
LC681775.1	Diaphus suborbitalis
LC681774.1	Lampanyctus jordani
LC681772.1	Diaphus watasei
XM_046400862.1	Scatophagus argus
XM_046395827.1	Scatophagus argus
XM_046395825.1	Scatophagus argus
XM_046394382.1	Scatophagus argus
XM_046390223.1	Scatophagus argus
XM_046390153.1	Scatophagus argus
XM_046390151.1	Scatophagus argus
XM_046390150.1	Scatophagus argus
XM_046388428.1	Scatophagus argus
XM_046388005.1	Scatophagus argus
XM_046383382.1	Scatophagus argus
XM_046382435.1	Scatophagus argus
XM_046379070.1	Scatophagus argus
XM_046378419.1	Scatophagus argus
XM_046378417.1	Scatophagus argus
XM_046378416.1	Scatophagus argus
XM_046378415.1	Scatophagus argus
XM_046378414.1	Scatophagus argus
XM_046410957.1	Scatophagus argus
XM_046418616.1	Scatophagus argus
XM_046416534.1	Scatophagus argus
XM_046416533.1	Scatophagus argus
XM_046413193.1	Scatophagus argus
XM_046412175.1	Scatophagus argus
XM_046411117.1	Scatophagus argus
XM_046410812.1	Scatophagus argus
XM_046403119.1	Scatophagus argus
XM_046403118.1	Scatophagus argus
OV522637.1	Alosa fallax
OV522635.1	Anguilla anguilla
OV522634.1	Anguilla anguilla
OV522633.1	Anguilla anguilla
LC617082.1	Trichiurus lepturus
LC617081.1	Trichiurus lepturus
LC617080.1	Trichiurus lepturus
LC617079.1	Trichiurus lepturus
LC617078.1	Trichiurus lepturus
LC617077.1	Trichiurus lepturus
LC617076.1	Trichiurus lepturus
LC617075.1	Trichiurus lepturus
LC617074.1	Trichiurus lepturus
LC617073.1	Trichiurus lepturus
LC617072.1	Trichiurus lepturus
LC617071.1	Trichiurus lepturus
LC617070.1	Trichiurus lepturus
LC617069.1	Trichiurus lepturus
LC617068.1	Trichiurus lepturus
LC617067.1	Trichiurus lepturus
LC617066.1	Trichiurus lepturus
LC617065.1	Trichiurus lepturus
LC617064.1	Trichiurus lepturus
LC617063.1	Trichiurus lepturus
LC617062.1	Trichiurus lepturus
LC617061.1	Trichiurus lepturus
LC617060.1	Trichiurus lepturus
LC617059.1	Trichiurus lepturus
LC617058.1	Trichiurus lepturus
LC617057.1	Trichiurus lepturus
LC617056.1	Trichiurus lepturus
LC617055.1	Trichiurus lepturus
LC617054.1	Trichiurus lepturus
LC617053.1	Trichiurus lepturus
LC617052.1	Trichiurus lepturus
LC617051.1	Trichiurus lepturus
LC617050.1	Trichiurus lepturus
LC617049.1	Trichiurus lepturus
LC617048.1	Trichiurus lepturus
LC617047.1	Trichiurus lepturus
LC617046.1	Trichiurus lepturus
LC617045.1	Trichiurus lepturus
LC617044.1	Trichiurus lepturus
LC617043.1	Trichiurus lepturus
LC617042.1	Trichiurus lepturus
LC617041.1	Trichiurus lepturus
LC617040.1	Trichiurus lepturus
LC617039.1	Trichiurus lepturus
LC617038.1	Trichiurus lepturus
LC617037.1	Trichiurus lepturus
LC617036.1	Trichiurus lepturus
LC617035.1	Trichiurus lepturus
LC617034.1	Trichiurus lepturus
LC617033.1	Trichiurus lepturus
LC617032.1	Trichiurus lepturus
LC617031.1	Trichiurus lepturus
LC617030.1	Trichiurus lepturus
LC617029.1	Trichiurus lepturus
LC617028.1	Trichiurus lepturus
LC617027.1	Trichiurus lepturus
LC617026.1	Trichiurus lepturus
LC617025.1	Trichiurus lepturus
LC617024.1	Trichiurus lepturus
LC617023.1	Trichiurus lepturus
LC617022.1	Trichiurus lepturus
LC617021.1	Trichiurus lepturus
LC617020.1	Trichiurus lepturus
LC617019.1	Trichiurus lepturus
LC617018.1	Trichiurus lepturus
LC617017.1	Trichiurus lepturus
LC617016.1	Trichiurus lepturus
LC617015.1	Trichiurus lepturus
LC617014.1	Trichiurus lepturus
LC617013.1	Trichiurus lepturus
LC617012.1	Trichiurus lepturus
LC617011.1	Trichiurus lepturus
LC617010.1	Trichiurus lepturus
LC617009.1	Trichiurus lepturus
LC617008.1	Trichiurus lepturus
LC617007.1	Trichiurus lepturus
LC617006.1	Trichiurus lepturus
LC617005.1	Trichiurus lepturus
LC617004.1	Trichiurus lepturus
LC617003.1	Trichiurus lepturus
LC617002.1	Trichiurus lepturus
LC617001.1	Trichiurus lepturus
LC617000.1	Trichiurus lepturus
LC616999.1	Trichiurus lepturus
LC616998.1	Trichiurus lepturus
LC616997.1	Trichiurus lepturus
LC616996.1	Trichiurus lepturus
LC616995.1	Trichiurus lepturus
LC616994.1	Trichiurus lepturus
LC616993.1	Trichiurus lepturus
LC616992.1	Trichiurus lepturus
LC616991.1	Trichiurus lepturus
LC616990.1	Trichiurus lepturus
LC616989.1	Trichiurus lepturus
LC616988.1	Trichiurus lepturus
LC616987.1	Trichiurus lepturus
LC616986.1	Trichiurus lepturus
LC616985.1	Trichiurus lepturus
LC616984.1	Trichiurus lepturus
LC616983.1	Trichiurus lepturus
LC616982.1	Trichiurus lepturus
LC616981.1	Trichiurus lepturus
LC616980.1	Trichiurus lepturus
LC616979.1	Trichiurus lepturus
LC616978.1	Trichiurus lepturus
LC616977.1	Trichiurus lepturus
LC616976.1	Trichiurus lepturus
LC616975.1	Trichiurus lepturus
LC616974.1	Trichiurus lepturus
LC616973.1	Trichiurus lepturus
LC616972.1	Trichiurus lepturus
LC616971.1	Trichiurus lepturus
LC616970.1	Trichiurus lepturus
LC616969.1	Trichiurus lepturus
LC616968.1	Trichiurus lepturus
LC616967.1	Trichiurus lepturus
LC616966.1	Trichiurus lepturus
LC616965.1	Trichiurus lepturus
LC616964.1	Trichiurus lepturus
LC616963.1	Trichiurus lepturus
LC616962.1	Trichiurus lepturus
LC616961.1	Trichiurus lepturus
LC616960.1	Trichiurus lepturus
LC616959.1	Trichiurus lepturus
LC616958.1	Trichiurus lepturus
LC616957.1	Trichiurus lepturus
LC616956.1	Trichiurus lepturus
LC616955.1	Trichiurus lepturus
LC616954.1	Trichiurus lepturus
LC616953.1	Trichiurus lepturus
LC616952.1	Trichiurus lepturus
LC616951.1	Trichiurus lepturus
LC616950.1	Trichiurus lepturus
LC616949.1	Trichiurus lepturus
LC616948.1	Trichiurus lepturus
LC616947.1	Trichiurus lepturus
LC616946.1	Trichiurus lepturus
LC616945.1	Trichiurus lepturus
LC616944.1	Trichiurus lepturus
LC616943.1	Trichiurus lepturus
LC616942.1	Trichiurus lepturus
LC616941.1	Trichiurus lepturus
LC616940.1	Trichiurus lepturus
LC616939.1	Trichiurus lepturus
LC616938.1	Trichiurus lepturus
LC616937.1	Trichiurus lepturus
LC616936.1	Trichiurus lepturus
LC616935.1	Trichiurus lepturus
LC616934.1	Trichiurus lepturus
LC616933.1	Trichiurus lepturus
LC616932.1	Trichiurus lepturus
LC616931.1	Trichiurus lepturus
LC616930.1	Trichiurus lepturus
LC616929.1	Trichiurus lepturus
LC616928.1	Trichiurus lepturus
LC616927.1	Trichiurus lepturus
LC616926.1	Trichiurus lepturus
LC616925.1	Trichiurus lepturus
LC616924.1	Trichiurus lepturus
LC616923.1	Trichiurus lepturus
LC616922.1	Trichiurus lepturus
LC616921.1	Trichiurus lepturus
LC616920.1	Trichiurus lepturus
LC616919.1	Trichiurus lepturus
LC616918.1	Trichiurus lepturus
LC616917.1	Trichiurus lepturus
LC616916.1	Trichiurus lepturus
LC616915.1	Trichiurus lepturus
LC616914.1	Trichiurus lepturus
LC616913.1	Trichiurus lepturus
LC616912.1	Trichiurus lepturus
LC616911.1	Trichiurus lepturus
LC616910.1	Trichiurus lepturus
LC616909.1	Trichiurus lepturus
LC616908.1	Trichiurus lepturus
LC616907.1	Trichiurus lepturus
LC616906.1	Trichiurus lepturus
LC616905.1	Trichiurus lepturus
LC616904.1	Trichiurus lepturus
LC616903.1	Trichiurus lepturus
LC616902.1	Trichiurus lepturus
LC616901.1	Trichiurus lepturus
LC616900.1	Trichiurus lepturus
LC616899.1	Trichiurus lepturus
LC616898.1	Trichiurus lepturus
LC616897.1	Trichiurus lepturus
LC616896.1	Trichiurus lepturus
LC616895.1	Trichiurus lepturus
LC616894.1	Trichiurus lepturus
LC616893.1	Trichiurus lepturus
LC616892.1	Trichiurus lepturus
LC616891.1	Trichiurus lepturus
LC616890.1	Trichiurus lepturus
LC616889.1	Trichiurus lepturus
LC616888.1	Trichiurus lepturus
LC616887.1	Trichiurus lepturus
LC616886.1	Trichiurus lepturus
LC616885.1	Trichiurus lepturus
LC616884.1	Trichiurus lepturus
LC616883.1	Trichiurus lepturus
LC616882.1	Trichiurus lepturus
LC616881.1	Trichiurus lepturus
LC616880.1	Trichiurus lepturus
LC616879.1	Trichiurus lepturus
LC616878.1	Trichiurus lepturus
LC616877.1	Trichiurus lepturus
LC616876.1	Trichiurus lepturus
LC616875.1	Trichiurus lepturus
LC616874.1	Trichiurus lepturus
LC616873.1	Trichiurus lepturus
LC616872.1	Trichiurus lepturus
LC616871.1	Trichiurus lepturus
LC616870.1	Trichiurus lepturus
LC616869.1	Trichiurus lepturus
LC616868.1	Trichiurus lepturus
LC616867.1	Trichiurus lepturus
LC616866.1	Trichiurus lepturus
LC616865.1	Trichiurus lepturus
LC616864.1	Trichiurus lepturus
LC616863.1	Trichiurus lepturus
LC616862.1	Trichiurus lepturus
LC616861.1	Trichiurus lepturus
LC616860.1	Trichiurus lepturus
LC677339.1	Myoxocephalus brandtii
LC677338.1	Dexistes rikuzenius
LC677337.1	Polymixia japonica
LC677336.1	Malthopsis kobayashii
LC677335.1	Malthopsis jordani
LC677334.1	Malthopsis annulifera
LC677333.1	Epigonus pectinifer
LC677332.1	Coelorinchus anatirostris
LC677331.1	Coryphaenoides marginatus
LC677330.1	Decapterus macrosoma
LC677329.1	Thalassoma cupido
LC677328.1	Psammogobius biocellatus
LC677327.1	Acentrogobius janthinopterus
LC677326.1	Equulites rivulatus
LC677324.1	Fibramia amboinensis
LC677323.1	Sicyopterus lagocephalus
LC677321.1	Setarches guentheri
LC677319.1	Monodactylus argenteus
LC677318.1	Acanthocepola limbata
LC677317.1	Parapercis basimaculata
LC579052.1	Lampanyctus tenuiformis
LC340059.1	Notolychnus valdiviae
LC145997.1	Hygophum proximum
LC145996.1	Myctophum orientale
LC145990.1	Diaphus effulgens
LC145986.1	Diogenichthys atlanticus
LC145971.1	Lampanyctus tenuiformis
LC145968.1	Diaphus termophilus
LC145967.1	Myctophum lychnobium
LC579408.3	Gobiodon heterospilos
LC421740.3	Clariger cosmurus
LC519435.3	Luciogobius parvulus
LC500723.3	Luciogobius martellii
LC500722.3	Luciogobius elongatus
LC500721.3	Luciogobius elongatus
LC021018.2	Bathysaurus mollis
AB969882.2	Beryx decadactylus
AB969870.2	Etmopterus lucifer
AB938174.2	Pterycombus petersii
LC146073.2	Paracaesio xanthura
LC499150.2	Lophiodes mutilus
LC506702.2	Hypoatherina tsurugae
LC506647.2	Pardachirus pavoninus
LC597199.2	Lutjanus fulviflamma
LC552516.2	Bryaninops erythrops
LC672519.1	Cocotropus aurantius
LC672518.1	Hemitrygon izuensis
LC672517.1	Setarches guentheri
LC672515.1	Gobiodon prolixus
LC672514.1	Aspasma ubauo
LC672513.1	Girella punctata
LC672512.1	Myoxocephalus jaok
LC672511.1	Acanthocepola krusensternii
LC672510.1	Myoxocephalus stelleri
LC672509.1	Carangoides equula
LC672508.1	Coryphaenoides armatus
LC672507.1	Lythrichthys cypho
LC672506.1	Coelorinchus jordani
LC672505.1	Coelorinchus jordani
LC672504.1	Coelorinchus hige
LC672503.1	Coelorinchus japonicus
LC672502.1	Coelorinchus jordani
LC672501.1	Coelorinchus jordani
LC672500.1	Coelorinchus jordani
LC672499.1	Coelorinchus jordani
LC672498.1	Uranoscopus japonicus
LC672497.1	Acanthogobius flavimanus
LC672496.1	Polymixia japonica
LC672495.1	Taractichthys steindachneri
LC672494.1	Taractes rubescens
LC672493.1	Scomberoides lysan
LC672492.1	Cookeolus japonicus
LC672490.1	Eurymen gyrinus
LC672488.1	Gymnocanthus intermedius
LC672487.1	Enophrys diceraus
LC672485.1	Ammodytes japonicus
LC672484.1	Nematalosa japonica
LC672483.1	Nematalosa japonica
LC672480.1	Coris aygula
LC672479.1	Plectorhinchus picus
LC672478.1	Plectorhinchus picus
LC672477.1	Pterocaesio tile
LC672476.1	Emmelichthys struhsakeri
LC672475.1	Lutjanus kasmira
LC672474.1	Neosebastes entaxis
LC672473.1	Neosebastes entaxis
LC672472.1	Uraspis helvola
LC672471.1	Uraspis helvola
LC672470.1	Upeneus vittatus
LC672469.1	Eleotris acanthopomus
LC672468.1	Eleotris fusca
LC672467.1	Lentipes armatus
LC672466.1	Eleotris fusca
LC672465.1	Tridentiger kuroiwae
LC672464.1	Glossogobius olivaceus
LC672463.1	Callogobius tanegasimae
LC672461.1	Eleotris acanthopomus
LC672460.1	Terapon jarbua
LC672459.1	Heptranchias perlo
LC672458.1	Parupeneus indicus
LC672457.1	Apogon semilineatus
LC672456.1	Coelorinchus hige
LC672455.1	Coelorinchus hubbsi
LC672454.1	Glossanodon semifasciatus
LC672451.1	Parajulis poecilepterus
LC672450.1	Bero elegans
MZ931225.1	Sebastes ruberrimus
MZ931224.1	Sebastes alutus
MZ931223.1	Sebastes borealis
MZ931222.1	Sebastes ciliatus
MZ931221.1	Sebastes maliger
MZ931220.1	Sebastes maliger
MZ931219.1	Sebastes brevispinis
MZ931218.1	Sebastes maliger
MZ931217.1	Sebastes maliger
MZ931216.1	Sebastes alutus
MZ931215.1	Sebastes babcocki
MZ931214.1	Sebastes maliger
MZ931213.1	Sebastes babcocki
MZ931212.1	Sebastes ruberrimus
MZ931211.1	Sebastes ruberrimus
MZ931210.1	Sebastes maliger
MZ931209.1	Sebastes maliger
LC579177.2	Parapercis ommatura
LC578978.2	Mastigopterus imperator
LC519397.2	Sillaginops macrolepis
LC458173.2	Laiphognathus longispinis
LC385293.2	Parapercis striolata
LC385292.2	Parapercis lutevittata
LC340213.2	Parapercis xanthozona
LC146336.2	Satyrichthys moluccensis
LC146087.2	Gymnura japonica
LC049949.2	Halargyreus johnsonii
AB974482.2	Guentherus katoi
AB938108.2	Cirrhigaleus barbifer
LC671320.1	Lythrichthys eulabes
LC671319.1	Coryphaenoides armatus
LC671318.1	Lythrichthys longimanus
LC671317.1	Coryphaenoides longifilis
LC671316.1	Coelorinchus hige
LC671315.1	Macroramphosus sagifue
LC671314.1	Hymenocephalus longiceps
LC671313.1	Hymenocephalus longiceps
LC671312.1	Lepidotrigla microptera
LC671309.1	Parapercis striolata
LC671308.1	Pristigenys niphonia
LC671306.1	Pteragogus aurigarius
LC671305.1	Glyptophidium argenteum
